SymbolName,Axes.Axis 1.ActPos,SymbolName,Axes.Axis 1.SetPos,SymbolName,Axes.Axis 1.ActVelo,SymbolName,Axes.Axis 1.SetVelo,SymbolName,Axes.Axis 1.ActAcc,SymbolName,Axes.Axis 1.SetAcc,SymbolName,MAIN.nAbsGantryErr,SymbolName,MAIN.Axis1.Status.HasJob
NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1
Port,501,Port,501,Port,501,Port,501,Port,501,Port,501,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0


451,24.000013,451,24,451,0.0010441052833218573,451,0,451,0,451,0,2260,7,2260,0
453,24.000000999999997,453,24,453,-0.00012991226403823012,453,0,453,0,453,0,2270,0,2270,0
455,24.000000999999997,455,24,455,-0.00010826022003185844,455,0,455,0,455,0,2280,8,2280,0
457,24.000000999999997,457,24,457,-9.02168500265487E-05,457,0,457,0,457,0,2290,14,2290,0
459,24.000009,459,24,459,0.00059148595840439468,459,0,459,0,459,0,2300,2,2300,0
461,24.000007999999998,461,24,461,0.00040957163191799928,461,0,461,0,461,0,2310,7,2310,0
463,23.999989,463,24,463,-0.0012420236399195747,463,0,463,0,463,0,2320,17,2320,0
465,24.000004,465,24,465,0.0002149803001677286,465,0,465,0,465,0,2330,11,2330,0
467,24.000002,467,24,467,1.2483583301781126E-05,467,0,467,0,467,0,2340,7,2340,0
469,24.000003,469,24,469,9.3736319503813961E-05,469,0,469,0,469,0,2350,12,2350,0
471,24.000006,471,24,471,0.0003281135995474412,471,0,471,0,471,0,2360,0,2360,0
473,24,473,24,473,-0.00022657200029899149,473,0,473,0,473,0,2370,8,2370,0
475,23.999993999999997,475,24,475,-0.00068881000046707829,475,0,475,0,475,0,2380,2,2380,0
477,23.999999,477,24,477,-0.00015734166692364296,477,0,477,0,477,0,2390,7,2390,0
479,23.999997999999998,479,24,479,-0.00021445138918869884,479,0,479,0,479,0,2400,3,2400,0
481,23.999997999999998,481,24,481,-0.00017870949099058238,481,0,481,0,481,0,2410,7,2410,0
483,24.000003,483,24,483,0.000267742090973437,483,0,483,0,483,0,2420,26,2420,0
485,24.000009,485,24,485,0.00072311840906639,485,0,485,0,485,0,2430,11,2430,0
487,24.000000999999997,487,24,487,-6.4067992537860286E-05,487,0,487,0,487,0,2440,5,2440,0
489,24.000007999999998,489,24,489,0.00052994333955930532,489,0,489,0,489,0,2450,6,2450,0
491,23.999993999999997,491,24,491,-0.00072504721704895665,491,0,491,0,491,0,2460,4,2460,0
493,24.000003,493,24,493,0.00014579398597138436,493,0,493,0,493,0,2470,1,2470,0
495,24,495,24,495,-0.00012850501165144262,495,0,495,0,495,0,2480,13,2480,0
497,23.999993999999997,497,24,497,-0.00060708750992745418,497,0,497,0,497,0,2490,5,2490,0
499,24.000002,499,24,499,0.00016076040848697344,499,0,499,0,499,0,2500,2,2500,0
501,23.999996,501,24,501,-0.00036603299284938129,501,0,501,0,501,0,2510,1,2510,0
503,24,503,24,503,2.8305839338774923E-05,503,0,503,0,503,0,2520,12,2520,0
505,24.000000999999997,505,24,505,0.000106921532571916,505,0,505,0,505,0,2530,0,2530,0
507,24.000003,507,24,507,0.00025576794398125607,507,0,507,0,507,0,2540,11,2540,0
509,24.000004,509,24,509,0.00029647328673670974,509,0,509,0,509,0,2550,2,2550,0
511,24.000003,511,24,511,0.00016372773886159513,511,0,511,0,511,0,2560,1,2560,0
513,23.999996,513,24,513,-0.00044689355095619296,513,0,513,0,513,0,2570,4,2570,0
515,24.000003,515,24,515,0.00021092204087736144,515,0,515,0,515,0,2580,14,2580,0
517,24.000007999999998,517,24,517,0.00059243503390066406,517,0,517,0,517,0,2590,8,2590,0
519,23.999993999999997,519,24,519,-0.0006729708050978244,519,0,519,0,519,0,2600,6,2600,0
521,24,521,24,521,-6.08090040302683E-05,521,0,521,0,521,0,2610,4,2610,0
523,23.999999,523,24,523,-0.00013400750344421994,523,0,523,0,523,0,2620,28,2620,0
525,24.000009,525,24,525,0.00072166041376493524,525,0,525,0,525,0,2630,7,2630,0
527,24.000002,527,24,527,1.8050344796590508E-05,527,0,527,0,527,0,2640,2,2640,0
529,23.999995,529,24,529,-0.00056829137934369682,529,0,529,0,529,0,2650,10,2650,0
531,24.000007999999998,531,24,531,0.00060975718380963423,531,0,531,0,531,0,2660,4,2660,0
533,23.999990999999998,533,24,533,-0.00090853568013461229,533,0,533,0,533,0,2670,15,2670,0
535,24.000000999999997,535,24,535,7.6220266522941519E-05,535,0,535,0,535,0,2680,25,2680,0
537,23.999997999999998,537,24,537,-0.00018648311119181166,537,0,537,0,537,0,2690,9,2690,0
539,24.000003,539,24,539,0.0002612640741390793,539,0,539,0,539,0,2700,2,2700,0
541,23.999996,541,24,541,-0.00036561327155828951,541,0,541,0,541,0,2710,6,2710,0
543,24.000004999999998,543,24,543,0.00044532227358421426,543,0,543,0,543,0,2720,7,2720,0
545,24.000007,545,24,545,0.00053776856149150465,545,0,545,0,545,0,2730,5,2730,0
547,23.999999,547,24,547,-0.00021852619885026473,547,0,547,0,547,0,2740,7,2740,0
549,23.999999,549,24,549,-0.00018210516570855395,549,0,549,0,549,0,2750,4,2750,0
551,24.000007999999998,551,24,551,0.00059824569512566055,551,0,551,0,551,0,2760,18,2760,0
553,24.000000999999997,553,24,553,-8.4795254069471764E-05,553,0,553,0,553,0,2770,5,2770,0
555,23.999986999999997,555,24,555,-0.0012373293784062709,555,0,555,0,555,0,2780,11,2780,0
557,23.999997999999998,557,24,557,-0.00011444114861777755,557,0,557,0,557,0,2790,18,2790,0
559,23.999988,559,24,559,-0.00092870095714993306,559,0,559,0,559,0,2800,5,2800,0
561,24.000006,561,24,561,0.00072608253577002618,561,0,561,0,561,0,2810,13,2810,0
563,24.000009,563,24,563,0.00085506877976928479,563,0,563,0,563,0,2820,13,2820,0
565,23.999999,565,24,565,-0.00012077601682738113,565,0,565,0,565,0,2830,11,2830,0
567,24.000000999999997,567,24,567,6.6019985852448958E-05,567,0,567,0,567,0,2840,7,2840,0
569,23.999997999999998,569,24,569,-0.00019498334508388879,569,0,569,0,569,0,2850,1,2850,0
571,23.999996,571,24,571,-0.00032915278744517394,571,0,571,0,571,0,2860,8,2860,0
573,24.000007999999998,573,24,573,0.00072570601030607338,573,0,573,0,573,0,2870,4,2870,0
575,23.999996,575,24,575,-0.00039524499125532381,575,0,575,0,575,0,2880,0,2880,0
577,24.000014999999998,577,24,577,0.0012539625071384709,577,0,577,0,577,0,2890,6,2890,0
579,24.000011999999998,579,24,579,0.00079496875598779619,579,0,579,0,579,0,2900,7,2900,0
581,23.999999,581,24,581,-0.00042085936993955131,581,0,581,0,581,0,2910,21,2910,0
583,23.999976,583,24,583,-0.0022673828081807928,583,0,583,0,583,0,2920,13,2920,0
585,24.000011,585,24,585,0.0010271809932202837,585,0,585,0,585,0,2930,2,2930,0
587,23.999997999999998,587,24,587,-0.00022734917254187115,587,0,587,0,587,0,2940,9,2940,0
589,23.999993,589,24,589,-0.00060612431028775554,589,0,589,0,589,0,2950,10,2950,0
591,24.000011,591,24,591,0.000994896408155174,591,0,591,0,591,0,2960,14,2960,0
593,24.000011999999998,593,24,593,0.0009124136732522486,593,0,593,0,593,0,2970,7,2970,0
595,24.000009,595,24,595,0.00051034472774927765,595,0,595,0,595,0,2980,13,2980,0
597,24.000006,597,24,597,0.00017528727316346845,597,0,597,0,597,0,2990,2,2990,0
599,23.999999,599,24,599,-0.00043726060570463182,599,0,599,0,599,0,3000,1,3000,0
601,23.999986999999997,601,24,601,-0.0013643838382269712,601,0,601,0,601,0,3010,6,3010,0
603,23.999983,603,24,603,-0.0014703198649396758,603,0,603,0,603,0,3020,4,3020,0
605,24.00001,605,24,605,0.0010247334458280293,605,0,605,0,605,0,3030,0,3030,0
607,24.000007,607,24,607,0.0006039445382290949,607,0,607,0,607,0,3040,15,3040,0
609,23.999995,609,24,609,-0.00049671288494886555,609,0,609,0,609,0,3050,14,3050,0
611,23.999995,611,24,611,-0.00041392740412405466,611,0,611,0,611,0,3060,19,3060,0
613,24.00001,613,24,613,0.00090506049666399515,613,0,613,0,613,0,3070,7,3070,0
615,23.999990999999998,615,24,615,-0.00082911625292730407,615,0,615,0,615,0,3080,4,3080,0
617,23.999997,617,24,617,-0.00019093021055483471,617,0,617,0,617,0,3090,9,3090,0
619,24.000003,619,24,619,0.00034089149112616357,619,0,619,0,619,0,3100,5,3100,0
621,24.000002,621,24,621,0.00020074290918613996,621,0,621,0,621,0,3110,8,3110,0
623,23.999997999999998,623,24,623,-0.00016604757572480936,623,0,623,0,623,0,3120,4,3120,0
625,23.999981,625,24,625,-0.0015550396464133153,625,0,625,0,625,0,3130,0,3130,0
627,23.999995,627,24,627,-0.00012919970532938494,627,0,627,0,627,0,3140,7,3140,0
629,24.000000999999997,629,24,629,0.00039233357881403839,629,0,629,0,629,0,3150,3,3150,0
631,24.000004,631,24,631,0.00057694464926868777,631,0,631,0,631,0,3160,10,3160,0
633,24.00002,633,24,633,0.0018141205409475509,633,0,633,0,633,0,3170,11,3170,0
635,24.000007999999998,635,24,635,0.00051176711731651457,635,0,635,0,635,0,3180,8,3180,0
637,23.999993999999997,637,24,637,-0.000740194068917949,637,0,637,0,637,0,3190,10,3190,0
639,24.000002,639,24,639,4.9838275994894439E-05,639,0,639,0,639,0,3200,21,3200,0
641,24.000011999999998,641,24,641,0.00087486522996419716,641,0,641,0,641,0,3210,22,3210,0
643,24.000000999999997,643,24,643,-0.00018761230841728388,643,0,643,0,643,0,3220,2,3220,0
645,23.999997999999998,645,24,645,-0.00040634359030866619,645,0,645,0,645,0,3230,3,3230,0
647,24.000004,647,24,647,0.00016138034162736353,647,0,647,0,647,0,3240,14,3240,0
649,24.000006,649,24,649,0.00030115028456473617,649,0,649,0,649,0,3250,12,3250,0
651,23.999997999999998,651,24,651,-0.0004157080962892385,651,0,651,0,651,0,3260,15,3260,0
653,24.000014999999998,653,24,653,0.0010702432530682753,653,0,653,0,653,0,3270,25,3270,0
655,24.000000999999997,655,24,655,-0.00027479728912481504,655,0,655,0,655,0,3280,12,3280,0
657,24.000011999999998,657,24,657,0.0006876689257834357,657,0,657,0,657,0,3290,11,3290,0
659,24.000013,659,24,659,0.00065639077157185954,659,0,659,0,659,0,3300,0,3300,0
661,24.000003,661,24,661,-0.00028634102365856888,661,0,661,0,661,0,3310,7,3310,0
663,24.000002,663,24,663,-0.00032195085313447045,663,0,663,0,663,0,3320,14,3320,0
665,23.999999,665,24,665,-0.00051829237757298834,665,0,665,0,665,0,3330,9,3330,0
667,24.000002,667,24,667,-0.00018191031468322736,667,0,667,0,667,0,3340,12,3340,0
669,24.000002,669,24,669,-0.00015159192890268949,669,0,669,0,669,0,3350,2,3350,0
671,23.999992,671,24,671,-0.000959659940720693,671,0,671,0,671,0,3360,2,3360,0
673,23.999996,673,24,673,-0.00046638328388731829,673,0,673,0,673,0,3370,12,3370,0
675,24.000009,675,24,675,0.00069468059668994966,675,0,675,0,675,0,3380,3,3380,0
677,23.999993,677,24,677,-0.00075443283598201959,677,0,677,0,677,0,3390,17,3390,0
679,23.999986999999997,679,24,679,-0.0011286940302029352,679,0,679,0,679,0,3400,1,3400,0
681,23.999999,681,24,681,5.9421641637331956E-05,681,0,681,0,681,0,3410,12,3410,0
683,24.00001,683,24,683,0.00096618470141855814,683,0,683,0,683,0,3420,6,3420,0
685,23.999983999999998,685,24,685,-0.0013615127489726903,685,0,685,0,685,0,3430,3,3430,0
687,24,687,24,687,0.000198739376042462,687,0,687,0,687,0,3440,9,3440,0
689,23.999992,689,24,689,-0.00050105052005780027,689,0,689,0,689,0,3450,5,3450,0
691,24.000002,691,24,691,0.00041579123325361823,691,0,691,0,691,0,3460,10,3460,0
693,24.00001,693,24,693,0.0010131593611378672,693,0,693,0,693,0,3470,1,3470,0
695,24.000002,695,24,695,0.00017763280085503739,695,0,695,0,695,0,3480,10,3480,0
697,24.00001,697,24,697,0.00081469400080571653,697,0,697,0,697,0,3490,1,3490,0
699,23.999996,699,24,699,-0.000487754999343614,699,0,699,0,699,0,3500,3,3500,0
701,23.999992,701,24,701,-0.00073979583283293772,701,0,701,0,701,0,3510,2,3510,0
703,24.000004,703,24,703,0.0003835034727789965,703,0,703,0,703,0,3520,1,3520,0
705,23.999990999999998,705,24,705,-0.00076374710624294386,705,0,705,0,705,0,3530,4,3530,0
707,24.000007999999998,707,24,707,0.00078021074477352089,707,0,707,0,707,0,3540,39,3540,0
709,24.000006,709,24,709,0.00048350895410266748,709,0,709,0,709,0,3550,42,3550,0
711,24.00001,711,24,711,0.00073625746179881559,711,0,711,0,711,0,3560,267,3560,0
713,24.000007,713,24,713,0.00036354788487141679,713,0,713,0,713,0,3570,251,3570,0
715,24.000004,715,24,715,5.2956570765251088E-05,715,0,715,0,715,0,3580,304,3580,0
717,24.000000999999997,717,24,717,-0.00020586952461927984,717,0,717,0,717,0,3590,373,3590,0
719,23.999997,719,24,719,-0.00050489127026659972,719,0,719,0,719,0,3600,383,3600,0
721,24.000002,721,24,721,-4.0760587193035551E-06,721,0,721,0,721,0,3610,422,3610,0
723,23.999993999999997,723,24,723,-0.00067006338235927156,723,0,723,0,723,0,3620,503,3620,0
725,24.000007,725,24,725,0.00052494718159271461,725,0,725,0,725,0,3630,497,3630,0
727,24.000003,727,24,727,0.00010412265128066954,727,0,727,0,727,0,3640,590,3640,0
729,24.000007,729,24,729,0.00042010220944715059,729,0,729,0,729,0,3650,665,3650,0
731,24.000006,731,24,731,0.00026675184112029583,731,0,731,0,731,0,3660,681,3660,0
733,24.000003,733,24,733,-2.7706799027349719E-05,733,0,733,0,733,0,3670,675,3670,0
735,23.999997999999998,735,24,735,-0.00043975566598838044,735,0,735,0,735,0,3680,671,3680,0
737,23.999993999999997,737,24,737,-0.000699796388370243,737,0,737,0,737,0,3690,650,3690,0
739,24.000003,739,24,739,0.00016683634320364569,739,0,739,0,739,0,3700,651,3700,0
741,24.000006,741,24,741,0.00038903028596396768,741,0,741,0,741,0,3710,639,3710,0
743,24.000004,743,24,743,0.00015752523842803984,743,0,743,0,743,0,3720,581,3720,0
745,23.999996,745,24,745,-0.00053539563473648541,745,0,745,0,745,0,3730,633,3730,0
747,23.999990999999998,747,24,747,-0.00086282969574599355,747,0,747,0,747,0,3740,664,3740,0
749,23.999997,749,24,749,-0.000219024746237076,749,0,749,0,749,0,3750,633,3750,0
751,24.000000999999997,751,24,751,0.00015081271121963647,751,0,751,0,751,0,3760,527,3760,0
753,24.000004999999998,753,24,753,0.000459010592729623,753,0,753,0,753,0,3770,471,3770,0
755,24.000007999999998,755,24,755,0.00063250882723561545,755,0,755,0,755,0,3780,427,3780,0
757,24.000016,757,24,757,0.0011937573561228649,757,0,757,0,757,0,3790,401,3790,0
759,23.999990999999998,759,24,759,-0.0010885355366334387,759,0,759,0,759,0,3800,412,3800,0
761,23.999996,761,24,761,-0.00049044628039561,761,0,761,0,761,0,3810,287,3810,0
763,24.000000999999997,763,24,763,7.9614328398545215E-06,763,0,763,0,763,0,3820,213,3820,0
765,23.999992,765,24,765,-0.00074336547251624343,765,0,765,0,765,0,3830,58,3830,0
767,24.000007999999998,767,24,767,0.0007138621061267748,767,0,767,0,767,0,3840,20,3840,0
769,23.999999,769,24,769,-0.00015511491144380989,769,0,769,0,769,0,3850,74,3850,0
771,24.000006,771,24,771,0.00045407090713768067,771,0,771,0,771,0,3860,56,3860,0
773,24.000011999999998,773,24,773,0.00087839242253659315,773,0,773,0,773,0,3870,64,3870,0
775,24.000009,775,24,775,0.00048199368548623137,775,0,775,0,775,0,3880,40,3880,0
777,23.999993999999997,777,24,777,-0.00084833859552884794,777,0,777,0,777,0,3890,33,3890,0
779,24.000002,779,24,779,-4.0282162847521375E-05,779,0,779,0,779,0,3900,146,3900,0
781,24.000004999999998,781,24,781,0.00021643153092132844,781,0,781,0,781,0,3910,49,3910,0
783,23.999996,783,24,783,-0.00056964039078168181,783,0,783,0,783,0,3920,10,3920,0
785,23.999981,785,24,785,-0.0017247003257521089,785,0,785,0,785,0,3930,2,3930,0
787,24.000000999999997,787,24,787,0.00022941639514347943,787,0,787,0,787,0,3940,32,3940,0
789,23.999989,789,24,789,-0.00080881967055748552,789,0,789,0,789,0,3950,170,3950,0
791,23.999999,791,24,791,0.00015931694117054716,791,0,791,0,791,0,3960,307,3960,0
793,24.000013,793,24,793,0.0012994307843238338,793,0,793,0,793,0,3970,195,3970,0
795,24.000013,795,24,795,0.0010828589869365283,795,0,795,0,795,0,3980,270,3980,0
797,23.999988,797,24,797,-0.0011809508442887193,797,0,797,0,797,0,3990,205,3990,0
799,24.000006,799,24,799,0.00051587429648770433,799,0,799,0,799,0,4000,264,4000,0
801,23.999993999999997,801,24,801,-0.000570104753066691,801,0,801,0,801,0,4010,172,4010,0
803,23.999990999999998,803,24,803,-0.00072508729418317209,803,0,803,0,803,0,4020,176,4020,0
805,24.000013,805,24,805,0.001229093921622253,805,0,805,0,805,0,4030,219,4030,0
807,24.000014999999998,807,24,807,0.001190911601227144,807,0,807,0,807,0,4040,314,4040,0
809,23.999995,809,24,809,-0.000674240332247617,809,0,809,0,809,0,4050,484,4050,0
811,24.000003,811,24,811,0.00010479972322017107,811,0,811,0,811,0,4060,546,4060,0
813,24.00001,813,24,813,0.00067066643602433143,813,0,813,0,813,0,4070,593,4070,0
815,23.999997,815,24,815,-0.000524444636575772,815,0,815,0,815,0,4080,731,4080,0
817,23.999986999999997,817,24,817,-0.0012703705307443214,817,0,817,0,817,0,4090,621,4090,0
819,23.999997,819,24,819,-0.00022530877535575651,819,0,819,0,819,0,4100,658,4100,0
821,24.000002,821,24,821,0.00022890935370639912,821,0,821,0,821,0,4110,522,4110,0
823,24.000006,823,24,823,0.00052409112813525856,823,0,823,0,823,0,4120,541,4120,0
825,24.000006,825,24,825,0.00043674260677938217,825,0,825,0,825,0,4130,560,4130,0
827,24.000007999999998,827,24,827,0.000530618838858085,827,0,827,0,827,0,4140,563,4140,0
829,23.999997,829,24,829,-0.00047448430070965114,829,0,829,0,829,0,4150,494,4150,0
831,23.999997999999998,831,24,831,-0.00031207025080177243,831,0,831,0,831,0,4160,306,4160,0
833,24.000004999999998,833,24,833,0.00032327479100604519,833,0,833,0,833,0,4170,216,4170,0
835,23.999995,835,24,835,-0.00056393767413008078,835,0,835,0,835,0,4180,350,4180,0
837,23.999993,837,24,837,-0.00063661472831700065,837,0,837,0,837,0,4190,402,4190,0
839,24.000007999999998,839,24,839,0.00071948772620714747,839,0,839,0,839,0,4200,492,4200,0
841,24.000011999999998,841,24,841,0.00093290643855254893,841,0,841,0,841,0,4210,501,4210,0
843,24.000002,843,24,843,-5.5911301174661017E-05,843,0,843,0,843,0,4220,455,4220,0
845,24.000014,845,24,845,0.00095340724916089382,845,0,845,0,845,0,4230,337,4230,0
847,24,847,24,847,-0.00037216062571429956,847,0,847,0,847,0,4240,366,4240,0
849,24.000004,849,24,849,2.3199478618009652E-05,849,0,849,0,849,0,4250,356,4250,0
851,24,851,24,851,-0.00031400043453158459,851,0,851,0,851,0,4260,382,4260,0
853,24.000000999999997,853,24,853,-0.00017833369565338361,853,0,853,0,853,0,4270,345,4270,0
855,23.999996,855,24,855,-0.00056527807954734918,855,0,855,0,855,0,4280,337,4280,0
857,24.000004999999998,857,24,857,0.00027893493359333122,857,0,857,0,857,0,4290,338,4290,0
859,24.000002,859,24,859,-1.7554221966486886E-05,859,0,859,0,859,0,4300,427,4300,0
861,24.000013,861,24,861,0.00090203814841537588,861,0,861,0,861,0,4310,412,4310,0
863,24.000007,863,24,863,0.00025169845709095413,863,0,863,0,863,0,4320,433,4320,0
865,24.000009,865,24,865,0.000376415380784395,865,0,865,0,865,0,4330,348,4330,0
867,24.000000999999997,867,24,867,-0.00035298718277285612,867,0,867,0,867,0,4340,350,4340,0
869,24.000004,869,24,869,-4.415598538705769E-05,869,0,869,0,869,0,4350,296,4350,0
871,24.000006,871,24,871,0.0001298700120527185,871,0,871,0,871,0,4360,396,4360,0
873,24.000003,873,24,873,-0.0001417749899169975,873,0,873,0,873,0,4370,559,4370,0
875,23.999996,875,24,875,-0.00070147915827168685,875,0,875,0,875,0,4380,668,4380,0
877,24.000011999999998,877,24,877,0.00074876736799723859,877,0,877,0,877,0,4390,643,4390,0
879,24,879,24,879,-0.00037602719317935285,879,0,879,0,879,0,4400,645,4400,0
881,23.999988,881,24,881,-0.0013133559944559054,881,0,881,0,881,0,4410,559,4410,0
883,23.999996,883,24,883,-0.0004277966619534025,883,0,883,0,883,0,4420,860,4420,0
885,24.000009,885,24,885,0.0007268361149682127,885,0,885,0,885,0,4430,1104,4430,0
887,23.999993999999997,887,24,887,-0.00064430323762719682,887,0,887,0,887,0,4440,1232,4440,0
889,24.000002,889,24,889,0.00012974730207052131,889,0,889,0,889,0,4450,1292,4450,0
891,24.000003,891,24,891,0.00019145608514443079,891,0,891,0,891,0,4460,1334,4460,0
893,23.999995,893,24,893,-0.000507119929139493,893,0,893,0,893,0,4470,1295,4470,0
895,24,895,24,895,-5.9332741506551521E-06,895,0,895,0,895,0,4480,1241,4480,0
897,23.999999,897,24,897,-8.8277728544542317E-05,897,0,897,0,897,0,4490,1254,4490,0
899,24.000004999999998,899,24,899,0.00042643522613474056,899,0,899,0,899,0,4500,1262,4500,0
901,24.000011,901,24,901,0.00085536268866353584,901,0,901,0,901,0,4510,1237,4510,0
903,23.999999,903,24,903,-0.00028719775958683136,903,0,903,0,903,0,4520,1351,4520,0
905,23.999985,905,24,905,-0.0014059981330040708,905,0,905,0,905,0,4530,1266,4530,0
907,24.000004,907,24,907,0.00041166822264390767,907,0,907,0,907,0,4540,1284,4540,0
909,24.000003,909,24,909,0.00025972351878426008,909,0,909,0,909,0,4550,1173,4550,0
911,23.999995,911,24,911,-0.0004502304011063019,911,0,911,0,911,0,4560,1095,4560,0
913,24.000024999999997,913,24,913,0.0021248079989834375,913,0,913,0,913,0,4570,961,4570,0
915,23.999997,915,24,915,-0.00056266000058116466,915,0,915,0,915,0,4580,835,4580,0
917,24.000003,917,24,917,3.1116666104221943E-05,917,0,917,0,917,0,4590,654,4590,0
919,24.000009,919,24,919,0.00052593055500871084,919,0,919,0,919,0,4600,534,4600,0
921,23.999996,921,24,921,-0.00064505787075545579,921,0,921,0,921,0,4610,431,4610,0
923,23.999981,923,24,923,-0.0017875482257302539,923,0,923,0,923,0,4620,468,4620,0
925,23.999992,925,24,925,-0.00057295685472109664,925,0,925,0,925,0,4630,447,4630,0
927,23.999992,927,24,927,-0.00047746404560091387,927,0,927,0,927,0,4640,390,4640,0
929,24.000007,929,24,929,0.00085211329543327923,929,0,929,0,929,0,4650,352,4650,0
931,23.99999,931,24,931,-0.00070657225378157479,931,0,931,0,931,0,4660,343,4660,0
933,24.000011,933,24,933,0.0011611897885379211,933,0,933,0,933,0,4670,320,4670,0
935,24.000004,935,24,935,0.0003843248237740787,935,0,935,0,935,0,4680,259,4680,0
937,24.000016,937,24,937,0.0013202706863221173,937,0,937,0,937,0,4690,274,4690,0
939,24.000009,939,24,939,0.00051689223859424226,939,0,939,0,939,0,4700,310,4700,0
941,23.999996,941,24,941,-0.00065258980110084633,941,0,941,0,941,0,4710,341,4710,0
943,23.999988,943,24,943,-0.0012104915010105574,943,0,943,0,943,0,4720,340,4720,0
945,24.000007,945,24,945,0.00057459041597183558,945,0,945,0,945,0,4730,256,4730,0
947,24.000003,947,24,947,0.00014549201326327036,947,0,947,0,947,0,4740,263,4740,0
949,23.999997,949,24,949,-0.0003787566555358005,949,0,949,0,949,0,4750,216,4750,0
951,24.000014,951,24,951,0.0011010361203628071,951,0,951,0,951,0,4760,209,4760,0
953,23.999999,953,24,953,-0.00033246989979836814,953,0,953,0,953,0,4770,220,4770,0
955,24.000006,955,24,955,0.00030627508350888211,955,0,955,0,955,0,4780,195,4780,0
957,23.999996,957,24,957,-0.00057810409704438345,957,0,957,0,957,0,4790,87,4790,0
959,24.000018999999998,959,24,959,0.0014349132523608472,959,0,959,0,959,0,4800,119,4800,0
961,24.000004,961,24,961,-5.4238956170608692E-05,961,0,961,0,961,0,4810,100,4810,0
963,24.000000999999997,963,24,963,-0.000295199130399163,963,0,963,0,963,0,4820,173,4820,0
965,24.000004,965,24,965,4.0007249243532821E-06,965,0,965,0,965,0,4830,180,4830,0
967,24.000004999999998,967,24,967,8.6667270559897961E-05,967,0,967,0,967,0,4840,211,4840,0
969,23.999996,969,24,969,-0.00067777727441620727,969,0,969,0,969,0,4850,201,4850,0
971,23.999990999999998,971,24,971,-0.00098148106214576182,971,0,971,0,971,0,4860,188,4860,0
973,24.000011,973,24,973,0.00084876578177816176,973,0,973,0,973,0,4870,196,4870,0
975,23.999996,975,24,975,-0.00054269518195223924,975,0,975,0,975,0,4880,170,4880,0
977,24.000007999999998,977,24,977,0.000547754014883519,977,0,977,0,977,0,4890,114,4890,0
979,23.999986,979,24,979,-0.0013768716540759046,979,0,979,0,979,0,4900,173,4900,0
981,23.999995,981,24,981,-0.00039739304518046506,981,0,981,0,981,0,4910,229,4910,0
983,23.999993999999997,983,24,983,-0.00041449420440271725,983,0,983,0,983,0,4920,141,4920,0
985,23.999997999999998,985,24,985,-1.2078503622338387E-05,985,0,985,0,985,0,4930,140,4930,0
987,24.000009,987,24,987,0.00090660124703549963,987,0,987,0,987,0,4940,128,4940,0
989,24.000004999999998,989,24,989,0.00042216770581632377,989,0,989,0,989,0,4950,212,4950,0
991,23.999989,991,24,991,-0.00098152691171004116,991,0,991,0,991,0,4960,237,4960,0
993,23.999995,993,24,993,-0.00031793909316984179,993,0,993,0,993,0,4970,207,4970,0
995,23.999999,995,24,995,6.83840890717245E-05,995,0,995,0,995,0,4980,69,4980,0
997,24.000016,997,24,997,0.0014736534075357446,997,0,997,0,997,0,4990,107,4990,0
999,24.000007,999,24,999,0.00047804450639699829,999,0,999,0,999,0,5000,114,5000,0
1001,23.999993999999997,1001,24,1001,-0.00068496291156127569,1001,0,1001,0,1001,0,5010,66,5010,0
1003,24,1003,24,1003,-7.0802426083144371E-05,1003,0,1003,0,1003,0,5020,88,5020,0
1005,23.999995,1005,24,1005,-0.000475668688534876,1005,0,1005,0,1005,0,5030,83,5030,0
1007,24.000004999999998,1007,24,1007,0.00043694275952272185,1007,0,1007,0,1007,0,5040,98,5040,0
1009,24.000003,1009,24,1009,0.00019745229972700166,1009,0,1009,0,1009,0,5050,76,5050,0
1011,24.000002,1011,24,1011,8.1210249686838374E-05,1011,0,1011,0,1011,0,5060,45,5060,0
1013,24.000011,1013,24,1013,0.0008176752082512136,1013,0,1013,0,1013,0,5070,75,5070,0
